102.681,1.107,1.686,7.310,9.456,0.484,4.069,3.369,0.222,5.845,0.680,34.453,0.364,1.255,0.284,0.460,4.806,0.210,6.136,7.024,4.191,2.350,34.432,1.194,102.878
34.426,1.337,0.352,1.091,7.606,0.429,7.586,1.527,0.193,5.484,0.620,8.445,0.305,0.170,0.248,0.741,4.087,0.475,8.018,5.323,6.451,1.688,2.305,0.868,41.584
177.104,11.532,0.581,2.489,110.667,0.544,10.760,0.915,0.188,18.623,0.702,2.613,2.802,0.131,3.023,13.242,2.643,2.268,36.515,53.254,67.732,1.011,2.464,1.430,39.815
35.641,0.672,0.235,6.816,3.179,1.965,2.902,0.270,0.358,0.877,1.590,7.386,0.527,5.739,0.384,0.493,4.438,-0.436,8.575,2.342,2.985,2.427,0.597,0.140,110.231
121.031,1.483,0.599,1.329,6.304,0.525,10.583,0.623,0.238,6.335,0.759,2.600,0.377,0.212,0.299,0.491,1.338,0.474,10.268,27.328,6.532,0.854,0.058,0.843,32.860
127.735,7.420,6.045,8.492,25.817,6.127,9.183,6.910,8.195,27.006,0.725,74.293,4.429,6.402,2.178,0.525,24.655,0.341,70.126,31.773,5.783,6.896,45.761,1.698,70.369
52.805,3.264,0.277,1.723,5.163,0.440,0.880,0.521,2.179,3.122,0.620,2.736,0.308,1.306,0.242,0.380,6.052,0.189,11.261,6.306,5.240,0.638,-0.537,0.682,70.850
114.133,1.255,0.313,1.164,5.961,0.848,0.642,0.610,0.132,5.034,0.439,1.846,0.211,0.111,1.285,0.335,0.794,1.436,11.056,49.497,6.867,4.229,31.265,1.645,17.495
290.955,8.245,0.815,2.233,7.826,2.606,9.729,0.854,2.867,14.882,4.173,121.125,5.801,0.233,0.661,3.809,27.160,1.129,14.177,26.024,11.868,10.452,29.229,1.034,133.594
152.513,3.005,0.302,3.642,4.250,1.812,2.184,1.078,0.194,4.939,0.594,13.140,0.301,1.286,1.592,0.388,1.057,1.309,5.653,5.723,5.154,8.122,20.428,0.724,80.206
132.857,1.183,0.292,8.724,8.615,1.975,0.698,4.306,0.112,4.601,0.371,1.755,0.180,0.398,0.893,2.607,0.687,5.271,8.150,56.057,7.694,13.073,19.938,0.998,6.429
508.498,1.983,0.511,0.913,47.973,0.498,4.403,0.712,0.170,9.699,0.630,2.129,1.418,0.125,0.221,2.716,1.474,1.153,6.734,197.654,309.075,0.628,0.133,1.677,6.944
198.292,5.588,2.474,12.839,21.919,0.347,9.264,0.969,0.139,10.350,0.519,2.741,5.162,0.094,2.333,11.951,10.870,2.027,28.266,33.834,25.346,45.368,170.693,7.209,35.148
229.594,3.077,0.806,4.695,9.700,2.189,10.969,1.855,0.275,21.918,1.933,57.516,4.761,0.190,5.404,10.462,8.026,5.967,33.736,28.811,18.702,22.699,50.255,4.259,97.445
43.587,1.000,0.282,7.506,4.336,0.394,3.703,0.711,0.182,4.435,4.785,9.053,0.277,0.165,0.223,0.361,6.208,0.784,13.307,10.286,6.929,1.634,6.231,0.735,66.062
61.692,2.470,6.571,18.331,4.898,0.249,3.842,0.526,0.113,17.458,1.623,7.549,1.523,0.874,0.150,0.264,5.506,0.374,4.561,28.061,5.787,3.044,21.140,0.869,25.720
71.556,0.933,0.363,3.825,2.931,0.719,3.461,0.248,1.019,6.108,3.523,13.005,1.883,0.426,0.388,4.071,2.968,0.473,8.857,9.179,2.992,13.521,22.553,1.796,173.527
61.678,2.323,0.353,1.182,9.513,5.235,2.917,0.572,0.654,15.038,5.127,34.388,4.867,0.134,0.228,0.948,7.296,1.631,8.030,9.440,14.583,5.551,20.015,0.773,69.237
128.237,1.180,8.766,3.789,6.312,0.167,1.489,0.635,1.136,4.777,0.365,1.528,8.535,1.503,0.119,3.670,2.569,2.525,4.516,59.112,6.829,11.464,63.196,2.804,12.926
171.146,2.061,0.527,1.266,9.432,0.389,0.798,0.827,0.158,10.350,9.963,53.130,0.290,0.108,3.439,1.005,22.920,4.110,7.694,13.367,8.963,27.355,68.294,1.269,83.101
42.691,1.981,0.329,4.075,5.800,0.767,0.928,0.603,0.151,11.367,0.497,10.832,0.241,0.128,0.674,3.360,5.211,0.531,13.635,9.491,7.118,0.687,5.847,2.870,27.468
43.480,2.072,0.563,1.893,6.161,0.753,16.689,0.779,0.340,11.550,2.401,10.036,0.563,0.304,3.143,2.271,2.032,0.651,10.943,6.998,7.071,5.698,21.004,0.876,28.019
511.344,2.337,0.581,0.995,124.170,0.432,6.889,0.875,3.539,11.747,3.030,3.339,0.278,0.135,3.346,3.988,16.787,1.397,6.892,208.052,251.870,0.790,1.476,1.811,13.564
503.223,1.843,0.465,17.817,11.830,0.359,6.602,0.720,0.154,8.750,0.565,3.886,0.214,0.108,0.200,3.058,1.393,1.036,7.045,114.734,232.919,0.606,5.076,1.542,15.663
20.021,1.219,0.308,2.830,8.244,0.320,2.884,0.597,0.141,4.808,0.460,3.996,2.894,0.120,1.158,0.341,0.839,0.511,4.468,8.818,6.328,7.324,12.221,3.698,37.183
112.745,6.527,1.008,13.314,2.031,1.024,13.460,0.264,0.481,25.135,1.449,19.711,0.762,0.437,3.612,12.649,3.248,-0.157,28.152,5.586,2.720,3.933,46.448,0.262,198.236
296.313,2.448,0.587,2.980,18.774,1.332,3.847,1.022,5.126,11.988,4.089,61.375,0.957,0.136,2.718,6.591,12.767,1.676,11.276,25.420,10.694,7.980,18.682,1.404,47.413
342.442,2.641,0.568,3.525,8.951,6.887,7.822,0.800,0.196,10.451,0.693,75.713,2.233,7.431,1.061,8.727,6.261,0.998,8.795,16.865,9.134,29.497,72.928,1.221,76.773
84.642,1.752,0.366,14.618,5.509,0.923,5.593,0.700,1.951,8.811,0.584,2.435,6.335,0.153,3.818,1.075,2.327,1.311,5.297,22.476,9.415,1.754,44.144,0.918,13.739
25.818,4.613,0.311,0.885,5.465,0.346,0.717,1.083,0.154,5.817,0.498,1.955,1.010,0.134,0.204,1.323,0.880,0.476,6.103,6.050,6.373,0.664,6.757,1.464,31.594
701.435,2.255,0.547,5.735,128.917,6.230,9.671,0.884,0.167,42.584,5.055,4.013,8.189,0.122,1.391,2.046,13.102,1.304,74.043,161.000,170.527,2.299,0.788,1.676,23.454
58.377,1.570,0.426,2.767,7.425,0.582,12.383,1.529,0.265,9.465,0.843,9.138,0.420,0.237,0.330,0.998,4.679,0.855,7.543,7.337,8.346,2.371,9.515,0.828,44.024
887.618,2.723,0.696,1.209,120.192,3.044,5.714,0.910,0.227,14.115,0.863,3.713,0.329,0.166,0.304,5.584,9.912,1.600,20.856,312.745,234.157,0.832,1.230,2.086,29.399
568.821,2.741,0.554,3.178,132.045,2.681,3.775,0.655,0.191,11.214,0.709,3.183,0.255,0.600,0.238,2.310,4.097,2.399,7.424,357.895,361.005,2.747,-0.105,4.547,9.822
38.606,3.288,7.975,0.591,12.496,0.233,6.003,0.599,0.098,4.782,0.341,1.633,1.093,0.073,0.149,0.295,1.871,0.582,4.143,5.881,14.801,0.705,0.278,0.986,4.599
267.707,2.295,3.808,3.141,10.326,0.497,7.301,1.089,0.797,11.733,0.973,46.275,2.420,2.734,2.791,10.133,13.441,1.072,9.174,26.485,10.907,6.053,41.031,1.188,87.473
28.894,106.959,0.199,0.623,5.039,28.116,0.534,0.533,0.109,2.588,11.992,1.379,5.274,0.102,0.141,0.841,0.538,0.342,2.532,13.295,6.059,0.459,0.374,1.202,21.237
110.125,1.810,0.485,2.044,11.152,0.574,11.587,0.727,0.254,8.402,0.834,30.472,2.897,1.721,2.111,1.223,1.984,0.623,8.889,8.425,6.568,7.252,11.062,0.857,31.006
454.803,7.918,0.309,1.269,59.879,0.250,2.514,1.865,0.104,78.152,27.339,2.074,1.989,3.733,0.145,1.829,2.646,0.695,6.165,11.237,145.802,1.546,-0.100,1.187,4.797
127.649,1.285,0.326,0.742,68.905,0.295,1.403,0.613,0.128,5.308,0.434,3.986,0.203,0.102,0.179,4.600,2.829,0.602,3.691,31.038,46.535,0.637,0.212,1.009,29.130
18.983,1.105,0.302,2.363,4.799,0.388,0.791,0.512,0.177,4.098,2.425,2.064,0.273,0.158,0.223,0.370,0.962,0.347,8.281,8.132,5.718,1.745,2.403,0.790,62.042
232.189,1.618,0.401,2.489,7.008,0.632,2.858,0.801,0.148,7.277,0.518,20.699,0.251,0.120,2.081,1.339,4.264,0.778,12.561,6.381,7.862,2.660,15.554,2.489,48.235
202.336,1.767,0.435,1.382,8.760,0.315,2.731,0.777,0.128,12.631,0.473,27.945,0.227,0.091,1.125,6.371,6.441,2.380,24.252,17.185,8.421,6.292,25.404,1.193,13.864
19.135,0.966,0.245,11.304,23.024,6.383,1.907,4.349,0.133,11.951,0.417,4.557,1.649,0.118,1.049,0.780,0.818,0.347,54.090,6.931,7.525,0.550,1.294,0.821,24.368
48.926,0.958,0.306,12.301,4.348,0.448,6.151,0.484,0.210,3.034,0.728,2.029,0.314,3.218,0.871,4.027,4.091,0.161,5.240,12.753,46.585,0.617,-0.725,0.668,29.101
441.558,1.843,1.104,0.834,72.928,0.360,5.961,0.700,0.154,8.821,0.568,1.505,0.216,0.113,0.203,2.066,0.895,3.162,8.350,169.977,237.973,0.844,0.143,1.563,10.173
27.757,0.876,0.228,2.330,9.922,0.482,0.935,0.442,0.228,3.413,1.468,1.967,0.334,5.235,0.258,0.365,1.073,0.039,5.496,49.740,45.692,0.561,-1.167,0.589,8.042
130.583,1.627,1.390,10.524,6.615,0.485,5.900,2.132,0.156,122.247,0.546,31.419,1.837,3.210,1.488,10.733,5.776,1.460,22.240,18.873,9.377,10.755,32.788,0.978,62.034
48.193,3.551,0.858,7.950,3.694,0.465,5.062,0.404,0.218,4.119,0.652,6.001,0.328,0.484,0.257,0.989,1.111,2.045,5.517,4.038,4.654,4.148,10.905,0.634,83.448
24.921,3.512,0.288,7.549,4.073,0.431,3.301,0.442,0.200,3.318,0.607,5.401,0.304,0.184,1.273,0.383,1.040,0.208,5.128,7.149,5.015,1.440,6.480,0.690,74.130
21.933,1.008,0.293,6.027,4.208,0.844,1.486,0.452,0.198,9.466,1.545,10.226,1.314,1.156,0.241,2.573,1.041,0.226,5.130,4.335,5.150,4.209,6.368,0.698,73.475
20.372,1.102,0.267,0.875,9.657,4.009,1.300,1.477,0.118,8.113,4.683,1.620,0.173,0.090,0.154,1.008,0.638,0.496,70.048,30.412,35.733,4.998,1.796,1.070,4.858
587.974,2.359,0.551,0.912,151.810,3.877,5.999,5.774,0.161,12.501,1.264,15.941,0.423,0.122,0.246,4.704,37.262,1.792,18.457,159.602,255.284,0.832,5.014,1.709,33.145
120.048,2.000,1.329,3.927,13.424,0.394,13.689,0.822,1.509,11.893,0.579,32.071,2.544,0.114,0.687,1.436,10.017,1.026,26.007,15.260,7.940,22.078,120.558,3.884,67.787
26.026,1.218,0.307,0.835,5.842,0.329,3.349,0.585,0.147,4.781,0.477,5.597,0.227,0.126,0.193,1.390,2.849,0.508,5.536,56.728,8.822,0.628,2.550,1.903,6.704
584.988,3.526,0.565,8.781,13.441,0.701,5.982,2.032,0.163,11.996,4.614,10.798,0.279,0.116,3.564,4.374,1.201,3.288,9.958,24.822,13.097,5.389,17.108,1.964,16.126
27.532,1.181,0.324,10.549,5.282,5.892,2.599,0.587,0.132,4.693,0.432,15.976,0.224,2.335,0.195,7.083,12.645,3.884,7.963,7.695,6.453,9.472,61.505,0.866,73.511
65.381,13.339,21.499,19.238,7.579,0.558,6.355,3.609,3.585,4.428,0.785,20.169,0.398,0.244,0.302,0.462,7.830,0.222,10.835,6.207,4.240,0.985,2.996,2.555,184.140
4.993,0.933,1.344,1.341,3.381,0.511,3.154,0.371,0.241,2.990,0.716,8.359,0.419,0.226,0.280,0.429,1.225,0.077,6.118,6.421,4.346,0.724,-0.443,0.577,97.906
44.664,31.985,1.744,2.069,15.882,0.272,2.679,0.572,0.119,5.901,1.834,4.077,2.109,0.100,0.170,2.078,0.724,0.492,7.879,4.750,13.565,6.992,39.559,6.406,58.412
109.952,1.166,1.316,0.871,4.966,4.849,4.097,0.570,0.151,6.295,0.484,5.826,1.224,2.125,1.543,0.341,14.313,2.753,28.314,17.203,5.853,5.924,19.139,2.658,51.708
170.994,2.598,1.176,2.533,9.037,0.273,5.285,2.008,0.110,8.687,0.407,11.781,2.641,0.076,0.593,5.466,15.317,1.672,42.961,8.732,7.810,4.530,23.140,1.122,31.956
236.082,4.684,0.689,4.706,8.610,0.799,16.758,0.993,0.312,14.572,1.072,24.668,4.126,0.258,3.715,5.189,3.018,1.660,28.436,48.303,9.388,7.203,14.510,1.194,36.550
232.528,3.798,0.503,7.491,6.592,0.439,8.897,0.769,0.184,10.209,3.776,37.892,0.334,0.145,1.797,0.525,20.763,0.832,45.852,26.304,9.294,3.722,20.546,1.689,71.221
20.777,1.161,3.852,0.722,6.085,1.375,0.663,0.579,0.124,4.526,3.900,4.428,0.197,0.102,0.172,0.314,0.727,0.509,3.413,4.993,6.758,0.615,6.343,0.924,5.823
114.827,2.010,0.528,9.912,7.199,5.050,4.915,0.803,2.989,13.874,0.830,53.641,0.312,0.126,4.170,0.530,17.528,1.402,10.726,16.405,7.648,22.270,40.287,1.159,73.463
602.036,1.770,0.426,2.810,8.196,0.502,5.739,0.753,0.220,7.829,1.554,17.462,0.346,8.288,2.061,0.489,22.525,0.696,6.613,20.278,10.339,4.572,19.847,2.512,30.178
10.305,1.103,3.275,0.872,5.044,0.881,3.405,0.528,0.152,8.008,0.482,8.277,0.237,0.132,0.198,0.343,0.849,0.403,4.070,9.384,5.930,2.234,7.021,0.839,59.060
27.576,8.579,0.246,11.670,16.088,3.210,4.299,7.346,6.979,14.143,0.686,2.593,0.333,0.315,1.011,0.379,1.039,1.525,5.540,6.834,5.758,0.537,3.664,0.907,62.014
96.730,2.775,0.532,11.213,20.984,0.476,10.525,0.999,0.199,19.986,0.692,34.269,3.141,2.626,1.956,9.566,25.408,0.791,77.181,26.077,6.812,10.579,52.153,3.410,90.571
10.830,1.244,0.352,1.213,9.540,0.469,1.775,0.531,0.684,6.853,0.668,8.368,0.343,0.501,2.716,1.513,1.644,1.316,8.289,6.606,7.642,3.468,0.112,0.751,74.720
44.369,3.695,0.342,4.139,5.721,0.360,7.149,0.630,0.159,24.247,1.037,7.776,1.177,1.154,0.219,1.690,2.150,1.069,9.631,5.367,6.575,8.448,31.264,1.858,35.575
54.343,5.340,0.588,5.378,9.193,0.761,15.538,2.148,0.341,30.292,2.171,12.511,0.705,0.306,4.329,0.715,2.100,1.756,24.540,14.094,7.996,5.139,11.798,4.427,37.491
205.184,3.863,0.554,1.188,6.779,0.460,5.186,2.743,0.452,9.985,0.676,74.602,0.348,1.074,0.483,0.574,10.331,0.879,6.800,18.402,18.103,1.250,24.848,4.070,78.786
57.659,1.689,0.346,8.176,4.914,0.462,8.540,0.558,0.211,4.953,0.659,3.318,0.332,0.432,0.265,0.938,5.045,0.378,5.910,10.367,8.509,8.786,14.392,1.548,59.414
70.237,2.833,0.312,9.952,2.478,1.311,2.026,3.741,0.305,8.485,0.888,16.319,0.454,0.292,0.341,1.007,1.508,-0.108,8.682,4.999,4.406,2.086,5.317,0.669,126.559
33.102,1.120,1.022,0.925,5.202,0.360,3.926,2.010,2.827,9.384,0.814,1.889,4.351,0.147,1.126,0.346,5.285,0.405,5.198,23.533,16.890,0.623,0.288,0.840,23.074
28.982,1.171,0.776,0.897,5.864,0.350,0.721,0.580,0.157,4.486,0.500,2.031,5.160,1.420,0.208,2.594,2.535,0.683,4.274,10.326,6.021,0.671,0.020,0.834,21.438
10.871,2.849,0.336,1.028,5.425,1.150,7.095,0.589,0.182,5.192,4.552,2.156,0.286,0.828,0.235,0.396,1.024,0.466,5.038,5.173,6.345,2.982,0.035,0.866,13.966
22.361,0.915,0.306,7.138,3.068,0.552,5.833,0.777,0.262,2.869,0.772,15.991,0.393,0.247,0.301,0.454,3.357,0.020,6.668,3.902,4.041,1.282,15.924,0.528,104.201
287.579,8.792,0.950,4.251,14.179,4.266,14.126,1.383,0.347,21.059,1.166,45.124,2.048,0.224,7.834,10.572,17.381,2.808,47.189,27.874,21.242,10.424,31.751,2.965,50.825
35.617,2.434,0.304,2.551,5.457,0.380,2.189,0.767,0.173,4.401,0.542,6.512,0.267,0.772,0.738,0.965,0.947,0.374,6.127,7.124,5.860,2.199,-0.065,0.810,59.212
59.033,0.960,0.294,1.585,4.494,0.493,0.929,0.405,0.255,4.873,0.653,10.003,0.329,0.918,0.258,0.404,2.158,3.766,6.251,11.016,4.707,0.886,9.840,1.548,85.681
85.795,2.068,0.357,14.463,12.915,2.143,2.089,3.455,2.691,7.132,0.885,28.654,0.813,2.305,1.583,1.402,3.208,0.866,9.766,14.865,7.692,56.352,180.749,1.251,84.422
142.962,1.226,0.409,1.468,6.215,0.347,2.013,0.583,0.155,7.907,0.500,4.120,0.243,1.003,0.204,0.355,2.787,0.486,5.301,12.034,6.466,2.792,13.511,1.012,46.655
331.939,1.676,0.407,1.945,8.051,0.365,7.181,0.752,0.393,7.542,3.276,8.833,0.469,0.124,0.217,2.077,0.961,2.394,13.990,38.919,14.073,0.726,0.381,1.219,16.482
76.575,4.325,1.782,1.388,6.435,0.335,3.905,0.584,0.149,5.328,1.565,1.939,2.463,0.128,0.199,0.419,0.858,1.440,7.802,15.761,7.688,4.352,5.089,0.888,41.809
65.292,1.114,1.284,3.741,3.826,3.927,2.516,0.693,2.023,22.891,0.694,32.211,3.090,0.772,0.283,3.903,3.609,0.205,11.187,14.630,4.585,0.861,8.100,0.610,97.333
206.039,2.777,0.707,4.945,9.155,1.424,9.837,1.039,3.181,15.614,2.485,53.602,0.450,0.188,5.191,0.717,20.480,2.346,10.358,28.192,16.168,11.959,22.840,6.262,55.496
63.044,3.375,2.262,1.383,7.217,0.315,2.121,0.695,0.131,6.978,0.470,2.039,0.221,0.093,0.528,8.033,0.892,1.144,5.173,17.296,11.866,2.937,13.556,1.096,40.458
28.801,0.647,0.217,7.167,1.917,0.980,2.776,1.129,5.362,0.463,1.051,9.317,0.531,5.363,0.958,0.487,1.620,-0.448,9.081,2.221,7.545,1.119,4.597,0.183,102.345
16.722,1.398,2.011,0.811,6.421,1.491,4.422,0.651,0.138,6.000,0.472,2.986,2.158,0.753,0.605,5.441,0.876,0.641,4.169,8.849,7.239,0.721,15.160,1.001,5.860
89.949,1.427,0.587,2.497,0.715,0.901,3.467,0.243,0.417,15.577,1.312,58.827,0.698,0.382,0.532,0.823,52.647,-0.079,12.236,10.234,5.359,1.605,1.632,0.139,244.694
33.219,1.815,0.517,12.467,6.213,0.800,19.920,0.676,0.864,11.744,1.158,7.987,1.979,0.333,0.446,2.047,2.037,0.409,10.524,7.254,6.375,5.299,29.658,2.121,48.640
336.624,2.668,2.425,5.218,9.005,2.974,7.606,0.922,0.525,13.687,1.899,66.859,1.196,0.176,3.763,5.632,17.551,3.558,19.782,18.246,8.827,10.557,39.175,1.273,108.355
32.989,3.483,0.337,7.357,4.954,0.419,5.007,0.566,0.190,5.518,1.732,5.549,0.305,0.977,2.334,0.405,4.217,2.409,5.877,5.609,5.829,0.760,0.515,0.813,60.869
231.824,2.293,0.512,5.677,6.580,0.819,4.625,0.723,0.164,9.147,0.587,43.932,1.473,0.118,0.268,1.414,47.230,1.396,6.267,21.768,6.968,10.074,4.985,1.052,99.839
83.328,4.146,0.446,0.775,10.361,1.635,2.318,0.855,2.025,10.184,0.830,2.452,1.455,1.540,3.535,2.015,11.817,1.755,10.626,16.369,9.764,67.303,243.305,2.758,37.642
269.903,1.762,0.435,6.647,7.445,1.612,6.078,0.782,0.174,10.714,0.603,6.992,1.692,0.143,3.022,0.660,3.624,1.915,7.742,16.326,8.380,0.859,5.252,1.177,11.522
67.422,4.037,3.342,1.479,38.217,0.283,0.607,0.768,0.124,4.513,0.409,1.711,0.195,0.634,0.171,0.312,0.719,0.515,3.402,18.613,43.486,0.600,0.065,0.940,15.321
35.005,0.865,2.164,2.820,5.430,0.826,1.563,0.175,0.399,4.178,1.152,12.011,0.592,0.386,0.434,0.613,2.972,-0.331,10.049,5.828,2.440,0.933,13.907,1.043,180.079
105.839,8.203,0.602,6.284,7.641,1.400,11.340,0.771,1.581,17.600,3.518,23.060,5.219,0.297,6.770,0.862,9.369,0.653,49.931,13.520,5.944,9.516,5.168,0.815,92.890
149.678,1.296,0.406,7.871,6.423,0.339,5.553,1.286,0.149,5.272,0.489,10.818,1.285,0.126,0.809,2.065,14.274,1.020,5.500,11.382,10.951,2.064,3.552,0.918,30.253
62.836,1.381,0.353,2.346,8.045,0.352,1.187,0.634,0.153,5.836,1.823,21.323,0.255,0.131,1.627,0.650,0.974,2.678,4.554,26.413,7.950,4.843,1.881,0.924,9.932
59.692,1.201,3.104,1.274,5.579,0.315,5.169,0.583,0.139,4.737,0.454,11.180,0.220,0.118,0.619,1.162,0.809,2.295,8.768,17.650,6.462,0.646,4.835,0.915,45.337
233.174,2.032,0.422,1.756,8.755,0.674,5.793,0.380,0.312,5.036,0.950,57.909,0.500,4.543,0.566,1.907,13.161,0.018,9.269,26.088,4.478,3.144,9.289,0.452,128.401
115.839,1.214,1.010,3.516,5.466,0.347,1.908,0.579,0.155,4.762,0.499,9.085,0.243,0.135,0.204,0.972,1.276,0.476,4.253,6.669,6.374,0.665,2.404,0.888,13.097
44.864,1.915,7.104,11.402,9.087,2.497,0.734,3.810,0.142,3.030,0.437,10.719,0.216,0.123,0.180,0.307,2.074,0.301,4.663,4.151,8.795,1.222,5.166,0.793,70.425
253.396,2.280,0.581,1.937,10.429,3.441,10.541,1.552,0.210,11.362,0.753,39.256,1.236,0.167,2.409,2.643,12.362,1.052,9.564,20.790,20.839,3.931,18.674,1.844,37.361
626.624,6.969,0.574,2.934,125.148,1.721,0.889,3.335,0.193,11.000,0.722,2.151,0.267,1.988,0.925,6.188,3.032,1.286,14.640,171.485,419.916,0.652,0.240,1.844,17.128
785.596,5.585,42.663,74.721,10.438,0.149,0.605,5.894,0.058,6.478,98.302,1.256,39.085,12.789,0.106,5.154,86.125,2.686,17.045,87.657,419.774,1.433,0.130,0.982,16.483
64.638,3.126,0.731,4.040,9.150,0.892,24.506,0.953,0.396,13.578,1.314,4.847,0.674,0.983,2.986,5.625,6.836,0.948,12.660,12.857,9.331,14.764,37.858,1.652,45.467
138.537,1.899,0.434,1.527,6.369,0.389,6.922,0.732,0.164,7.786,0.570,27.024,2.506,1.164,1.827,3.553,11.682,1.606,27.186,17.067,7.012,5.258,15.419,0.990,19.564
104.100,1.093,0.342,4.080,4.444,0.491,5.825,0.649,3.091,9.804,0.688,30.442,3.670,1.980,0.959,0.453,18.874,0.188,12.768,8.653,7.777,7.466,24.390,1.135,97.994
76.154,157.807,1.395,2.716,5.317,0.188,6.718,1060.585,8.755,1155.077,1.077,22.809,0.475,0.066,0.124,0.685,9.027,924.000,26.810,12.493,6.227,0.498,8.296,843.517,23.298
482.390,1.731,0.942,2.701,89.253,0.540,2.729,0.673,1.083,8.197,6.918,9.125,0.204,1.770,0.193,0.431,0.842,2.337,6.904,142.229,236.685,0.653,0.076,2.026,9.352
242.851,4.637,5.518,1.849,131.116,3.859,14.061,5.084,0.939,7.917,0.528,1.527,0.212,0.290,0.193,0.501,10.229,1.559,30.246,148.739,157.446,1.344,0.034,1.406,8.420
44.233,0.732,0.250,10.456,2.068,0.656,1.834,0.300,0.317,3.813,2.782,9.712,0.467,3.811,0.641,0.464,4.952,-0.269,13.957,9.946,3.764,1.441,7.352,0.294,104.782
43.142,1.162,2.530,0.815,12.186,0.307,0.649,0.573,0.136,8.091,5.325,1.819,0.214,0.115,0.667,0.326,0.780,0.482,3.708,4.888,6.295,0.627,4.069,0.898,21.816
41.492,1.441,0.318,6.105,5.455,0.538,4.756,0.586,0.154,5.661,1.422,16.808,0.245,0.133,0.562,0.359,0.898,4.044,4.294,7.355,6.331,2.394,14.340,1.839,40.058
385.801,4.147,0.983,2.724,20.422,0.750,6.316,3.941,0.299,25.011,1.163,49.105,0.568,1.136,10.681,5.339,53.181,2.781,22.228,23.167,15.701,2.516,16.871,1.965,37.986
79.462,2.173,0.579,1.176,7.487,0.453,0.906,0.807,0.184,12.676,1.254,60.913,0.343,0.130,0.611,0.577,61.159,4.029,7.970,11.137,7.466,11.167,18.741,1.113,87.925
223.405,7.651,9.819,30.946,44.977,10.556,9.146,2.558,12.689,31.326,7.643,13.548,3.016,1.988,2.606,14.025,4.173,1.791,254.873,107.891,284.076,0.725,7.025,1.541,12.369
212.017,2.234,0.605,5.717,6.935,0.813,19.193,0.818,0.368,16.245,1.193,6.727,0.599,0.327,2.602,0.748,6.194,0.718,14.293,15.089,10.529,4.975,17.966,1.116,27.260
102.375,1.362,0.371,4.903,5.669,1.387,5.918,0.600,0.173,5.762,0.566,16.979,0.283,0.146,1.494,4.345,1.065,0.536,5.080,13.320,8.788,2.978,29.544,0.904,63.498
14.261,139.267,0.540,0.381,5.923,0.146,0.370,1034.990,7.792,1332.334,0.209,35.914,0.742,0.042,1.996,0.217,0.405,876.305,7.017,4.563,6.378,0.513,3.550,891.829,34.930
270.294,2.378,0.826,0.669,8.749,2.854,4.704,6.441,0.119,7.973,0.434,9.225,0.170,0.087,0.162,0.360,1.070,2.304,3.623,114.736,160.517,0.981,0.105,1.317,5.874
24.013,1.083,0.283,10.203,4.965,2.305,2.928,0.541,0.160,3.934,0.502,4.257,0.516,0.142,0.204,0.340,2.621,0.373,4.190,7.164,5.901,0.625,0.725,0.824,36.880
56.203,2.714,1.004,2.684,12.013,2.015,0.846,0.719,0.185,7.346,2.364,5.680,0.320,0.161,3.914,0.453,2.287,5.151,9.192,7.190,12.088,2.431,0.684,0.973,30.285
258.308,5.964,1.025,1.638,8.195,0.441,1.222,0.782,0.124,16.185,2.737,33.163,0.222,0.091,0.205,0.403,11.013,1.204,9.262,14.395,11.456,3.558,25.308,1.949,30.858
78.853,0.891,2.713,8.827,2.886,2.086,2.945,0.346,0.258,2.739,0.760,21.608,0.390,1.670,0.299,0.727,4.697,3.643,11.130,9.352,3.851,0.767,15.064,1.037,106.766
77.790,0.993,11.500,2.361,62.993,0.148,1.799,0.548,0.060,3.635,8.787,1.527,1.406,0.784,0.269,1.589,4.191,0.535,1.578,22.852,40.612,0.481,0.887,0.980,3.796
79.802,1.223,5.610,0.505,7.484,1.342,4.550,3.877,3.160,27.431,4.086,8.028,0.135,0.057,0.133,4.094,4.744,0.671,4.129,5.344,8.777,9.712,44.139,1.070,25.344
11.725,1.043,0.298,1.081,5.150,0.416,1.687,1.867,0.192,3.722,0.754,2.138,0.328,0.174,0.235,2.324,2.804,2.515,6.917,4.458,5.318,0.739,4.813,1.085,70.941
90.278,2.039,0.524,1.141,13.016,0.451,6.658,0.822,0.188,9.913,1.685,34.502,0.342,0.150,3.892,0.774,7.660,0.930,6.553,15.751,7.770,8.375,19.705,1.093,43.847
16.733,2.162,0.291,3.845,7.696,6.140,3.336,0.557,0.151,4.312,0.485,3.599,0.236,0.134,0.197,0.339,1.036,1.066,4.063,5.383,10.906,0.629,-0.077,0.851,42.732
31.681,2.653,2.122,0.660,5.638,0.258,0.564,4.463,0.111,8.187,0.372,1.690,1.516,0.090,1.198,1.053,2.809,0.533,69.500,8.797,9.393,1.934,0.186,0.937,6.254
36.198,1.060,0.289,5.350,11.003,2.964,0.795,0.679,1.543,10.620,0.756,10.449,1.656,0.163,0.221,0.364,0.945,0.314,4.659,4.523,5.720,1.894,3.718,0.773,61.066
322.946,1.999,0.520,6.628,7.560,0.390,2.488,0.785,0.159,14.054,0.576,35.374,1.219,0.115,3.462,1.168,17.123,1.027,18.441,22.225,8.105,16.165,57.285,3.892,100.598
